,Project ID,Project Title,Budget,Country,Country Code,Link,Donors,VF or Non-VF,Output Count,Project Description
334,124794.0,"Achieving Sustainable Low Carbon Growth in the City through Electrified Urban Transport System in Thailand (E-Transport in LCC)"" UNDP-UK PACT Project",641793.0,Thailand,THA,https://undp.sharepoint.com/:f:/r/teams/THA/IntegratedProgrammeTeam/IGSD%20Document/IGSD%20Document/Support%20document%20on%20Tracking%20the%20Energy%20Moonshot/00124794%20E-Transport%20in%20LCC?csf=1&web=1&e=VaOW8z,,Non-VF,2,
335,6384.0,E-Mobility Strategy Peru,1784862.0,Peru,PER,https://co.pims.undp.org/project/view?id=6384,GEF,VF,3,
336,"5476, 97769",Green Energy SME Development Project,491740.75,Tajikistan,TJK,https://open.undp.org/projects/00097769,GEF,VF,11,
337,CKT-NGA10-2022-030,"DRILLING OF TWO (2) MIDDLE AQUIFER BOREHOLES IN BANKI POLICE BARRACK AND IMMIGRATION QUATER PREMISES BANKI, BAMA LGA BORNO STATE",29406.544502617802,Nigeria,NGA,,,Non-VF,1,
338,UNDP-NGA10-2022-015 ,"PROVISION AND INSTALLATION OF 160 SOLAR STREET LIGHTS AT
500 HOUSING UNIT, BANKI TOWN, BAMA LGA, BORNO STATE",48597.126701570676,Nigeria,NGA,,,Non-VF,1,
339,NGA10-0000026575,"PROVISION AND INSTALLATION OF 12 SOLAR STREET LIGHTS BANKI TOWN, BAMA LGA, BORNO STATE",3644.784502617801,Nigeria,NGA,,,Non-VF,1,
340,UNDP-NGA10-2022-016,"PROVISION AND INSTALLATION OF 145 SOLAR STREET LIGHTS AT
500 HOUSING UNIT, DAMBOA TOWN, DAMBOA LGA, BORNO STATE",44041.146073298434,Nigeria,NGA,,,Non-VF,1,
341,NGA10-0000026576,"SUPPLY AND INSTALLATION OF 5KVA INVERTER SYSTEM WITH SOLAR
PANEL IN PRIMARY SCHOOL, BANKI",4852.29057591623,Nigeria,NGA,,,Non-VF,1,
342,CKT-NGA10-2021-63,"PROVISION AND INSTALLATION OF SOLAR POWERED STREETLIGHTS AT NGARANNAM, MAFA LGA, BORNO STATE (LOT 1)",123645.6719895288,Nigeria,NGA,,,Non-VF,1,
343,CKT-NGA10-2021-64,"PROVISION AND INSTALLATION OF SOLAR POWERED STREETLIGHTS AT NGARANNAM, MAFA LGA, BORNO STATE (LOT 2)",123645.6719895288,Nigeria,NGA,,,Non-VF,1,
344,10046575,"Provision & Installation of Solar Powered Streetlights along Trench Line, Ngarannam, Mafa L.G.A, Borno State",112989.42553664921,Nigeria,NGA,,,Non-VF,1,
345,CKT-NGA10-2021-62,"Construction of Drilling, Installation and Reticulation of Two (2) Deep Aquifer (Underground Water Wells) Solar Driven Boreholes at Ngarannam, Mafa LGA, Borno State",128501.30890052357,Nigeria,NGA,,,Non-VF,1,
346,UNDP-NGA10-2022-087,"Construction works at Primary Health Care Centre in Jajere community, Fune LGA in Yobe
State",103632.90418848167,Nigeria,NGA,,,Non-VF,1,
347,NGA10-0000026603,"SUPPLY AND INSTALLATION OF 5KVA INVERTER SYSTEM WITH SOLAR
PANEL IN NGARANNAM POLICE OUTPOST MAFA LGA, BORNO STATE",6832.787958115183,Nigeria,NGA,,,Non-VF,4,
348,145011.0,JP Food/Energy Resilience,99070.0,Georgia,GEO,http://open.undp.org/projects/00145011,,Non-VF,1,
349,1000347.0,Renewable Energy for Sustainable Forest Management and Community Resilience in Machakhela Protected Areas,450000.0,Georgia,GEO,https://www.undp.org/georgia/projects/machakhela-forest-management,,Non-VF,5,
350,101419.0,Improving Rural Development in Georgia (ENPARD 3),2000000.0,Georgia,GEO,https://www.undp.org/georgia/projects/enpard-3,"European Union, Georgia",Non-VF,1,
351,141162.0,Support to sustainable and climate-friendly forest management practices in Georgia  ,926659.0,Georgia,GEO,https://www.undp.org/georgia/projects/sustainable-forest-management,,Non-VF,1,
352,6327.0,Djibouti national child project - Africa Minigrids Program (AMP),3071347.0,Djibouti,DJI,PIMS+,GEF,VF,2,
353,6202.0,Djibouti clean energy rural mini-grids project,863242.0,Djibouti,DJI,PIMS+,GEF,VF,1,
354,9691.0,"Enhancing the enabling environment for investment in renewable energy technologies in the Obock Region, Djibouti (under formulation)",1776484.0,Djibouti,DJI,PIMS+,GEF,VF,1,
355,1003161.0,New Energy Agriculture Project in Djibouti,75000.0,Djibouti,DJI,https://open.undp.org/projects/01003161,China Merchants,Non-VF,1,
356,"5957, 117647",Energy Efficiency through the Development of Low-carbon RAC Technologies in Trinidad and Tobago,5152392.0,Trinidad & Tobago,TTO,https://open.undp.org/projects/00117647 https://co.pims.undp.org/project/view?id=5957,GEF,VF,7,
357,112038, Global Climate Change Alliance Plus Trinidad and Tobago  “Support to the  Implementation of Trinidad and Tobago’s Nationally Determined Contribution”,2665440.0,Trinidad & Tobago,TTO,https://open.undp.org/projects/00112038,European Commission,Non-VF,9,
358,TRI/SGP/OP7/YI/CORE/CC/22/09,"Improving community climate resilience in Matelot by implementing green solutions to address its electricity, water and food limitations.",26000.0,Trinidad & Tobago,TTO,https://sgp.undp.org/spacial-itemid-projects-landing-page/spacial-itemid-project-search-results/spacial-itemid-project-detailpage.html?view=projectdetail&id=32045 ,GEF SGP ,VF,1,
359,121872,Climate Promise 2 (Energy Workstream),500000.0,Ghana,GHA,https://open.undp.org/projects/00104888,BMWK,Non-VF,1,
360,117898,Promoting Energy-Related Low Carbon Urban Development in Bangladesh (LCUD),3767810.0,Bangladesh,BGD,https://open.undp.org/projects/00117898,GEF,Non-VF,3,
361,116395,Bangladesh Enabling Electric Vehicles Adoption (BEEVA) in the Framework of Sustainable Energy-based Transportation ,1788991.0,Bangladesh,BGD,,GEF,Non-VF,4,
362,93848,Adaptation Initiative for Climate Vulnerable Offshore Small Islands and Riverine Charland in Bangladesh,9212322.0,Bangladesh,BGD,https://open.undp.org/projects/00093848,Adaptation Fund,Non-VF,3,
363,85984,Local Government Initiative on Climate Change (LoGIC),35200000.0,Bangladesh,BGD,https://open.undp.org/projects/00085984,"(EU-17.05m, SIDA-17.97m)",Non-VF,3,
364,00110796(AC Unit) & 00117012 (PMU),HCFC Phase-Out Management Plan (HPMP Stage-II) For Compliance with the 2020 and 2025 Control Targets Under the Montreal Protocol,5356014.0,Bangladesh,BGD,HPMP II (AC Unit); HPMP II (PMU),MLF,Non-VF,4,
365,134586,Climate Promise: From Pledge to Impact,475000.0,Bangladesh,BGD,,Government of Germany,Non-VF,1,
366,93849,Improved Cooking Stoves in CHT area (under A2I project),150000.0,Bangladesh,BGD,https://open.undp.org/projects/00093849,"Government of Bangladesh-50 million, Other donors (Gate Foundation, FB, Vital strategy, etc.): 9 million)",Non-VF,5,
367,105918,Bangladesh: First Biennial Update Report to the UNFCCC,489000.0,Bangladesh,BGD,https://open.undp.org/projects/00105918,GEF,Non-VF,1,
368,104187,(Suspended until Nov 2023) Rural Renewable Energy,4934228.0,Myanmar,MMR,https://open.undp.org/projects/00104187,,Non-VF,3,
369,111777,Governance for Resilience and Sustainability Project ,716641.0,Myanmar,MMR,https://open.undp.org/projects/00111777,,Non-VF,3,
370,missing-MMR-1,"UNDP-SPM Partnership for rural electrification
(Concept developed subject to resource mobilization)",1348200.0,Myanmar,MMR,,in search of donor,Non-VF,22,
371,112026,Promoting the use of solar technologies for agricultural and rural development in Cambodia and Myanmar,2285334.0,Myanmar,MMR,https://open.undp.org/projects/00112026,"Ministry of Agriculture, Food and Rural Affairs (MAFRA), Republic of Korea",Non-VF,4,
372,100551.0,"Apoyo a las políticas de ciencia, tecnología e innovación de la Provincia de Buenos Aires",2317196.0,Argentina,ARG,http://open.undp.org/projects/00100551,GOB,Non-VF,1,
373,129530.0,Modernización del Banco de la Nación Argentina,4235601.0,Argentina,ARG,http://open.undp.org/projects/00129530,GOB,Non-VF,1,
374,96640.0,Modelos de negocios para la producción de biogas,2779849.0,Argentina,ARG,"https://open.undp.org/projects/00096640
https://erc.undp.org/evaluation/documents/detail/21605",GEF,Non-VF,5,
375,116913.0,implement & update NDC in energy&indust-process sectors,792240.0,Tunisia,TUN,http://open.undp.org/projects/00120928,"Name oF Donor: GOVERNMENT OF GERMANY  and   GOVERNMENT OF TUNISIA

UNDP|04000|TRAC (Lines 1.1.1 and 1.1.2)|00012|UNITED NATIONS DEVELOPMENT PRO
                                                                                                                                                                                                                                                                                                 DOnor ID: 28310/12711
3000/00117
",Non-VF,8,
376,123693.0,Supporting the acceleration of the NDC ambition,1080000.0,Tunisia,TUN,http://open.undp.org/projects/00123693," Name of Donor: GOVERNMENT OF GERMANY
UNDP|28310|CCDRR-CC-Global|12711|UNDP Funding Windows
                                                                                          Donor ID: 28310/12711",Non-VF,5,
377,6686.0,Towards Sustainable cities in Tunisia,846906.0,Tunisia,TUN,https://co.pims.undp.org/project/view?id=6686,UNDP|04000|TRAC (Lines 1.1.1 and 1.1.2)|00012|UNITED NATIONS DEVELOPMENT PRO             UNDP|62000|GEF Voluntary Contribution |10003|Global Environment Fund Truste,VF,1,
378,1000769.0,Leapfrogging Tunisia’s lighting market to high efficiency technologies,1164816.0,Tunisia,TUN,"https://www.thegef.org/projects-operations/projects/9498
https://open.undp.org/projects/01000769","UNEP, UNDP",Non-VF,12,
379,136365.0,EE and Retrofits in Turkestan Secondary School,150000.0,Kazakhstan,KAZ,http://open.undp.org/projects/00136365,,Non-VF,1,
380,130007.0,Attracting investors in the field of energy efficiency,8325000.0,Kazakhstan,KAZ,http://open.undp.org/projects/00130007,,Non-VF,1,
381,112788.0,"Forest Carbon Offset Mechanisms, Bitfury initiative",798748.0,Kazakhstan,KAZ,http://open.undp.org/projects/00112788,,Non-VF,2,
382,5703.0,UNEP Efficient Appliances Global PFD,3500000.0,Kazakhstan,KAZ,https://co.pims.undp.org/project/view?id=5703,GEF,VF,4,
383,5490.0,De-risking Renewable Energy Investment,4510000.0,Kazakhstan,KAZ,https://co.pims.undp.org/project/view?id=5490,GEF,VF,4,
384,4670.0,"Urban NAMA



Overall, NAMA investments on energy efficiency have contributed to an improved quality of life, creating a healthier and more sustainable environment for 311,799 beneficiaries (of which 58% are women and children). The Project has provided strong support to the GoK to develop and implement NAMAs in the urban sector to achieve voluntary national GHG emission reduction targets. This has resulted in a strong commitment by the GoK to continue with EE technology demonstrations, especially related to building modernization that includes heating and hot water systems modernization and the insulation of the building envelope.",5930000.0,Kazakhstan,KAZ,https://co.pims.undp.org/project/view?id=4670,GEF,VF,1,
385,125105.0,"Just transition – green biofuel to benefit women in rural areas of 
Kazakhstan.",300000.0,Kazakhstan,KAZ,https://open.undp.org/projects/00125105,,Non-VF,2,
386,4283.0,GTALCC,4354794.0,Malaysia,MYS,https://co.pims.undp.org/project/view?id=4283,GEF,VF,4,
387,5885.0,Low Carbon project,2912702.0,Guinea-Bissau,GNB,https://co.pims.undp.org/project/view?id=5885,GEF,VF,4,
388,136664.0,Energy efficiency for improved air quality in Pljevlja,608124.0,Montenegro,MNE,http://open.undp.org/projects/00136664,"Slovak Ministry of Finance, Municipality Pljevlja",Non-VF,1,
389,103520.0,Private Sector in Dev.Coopera (RMF Just Transition),120950.0,Montenegro,MNE,Public and Private Finance for Development | UNDP Transparency Portal,"Slovak Ministry of Finance, Municipality Pljevlja",Non-VF,2,
390,1002359.0,Strengthening capacities for increasing energy efficiency in residential sector in Montenegro,540750.0,Montenegro,MNE,https://open.undp.org/projects/01002359,European Commission,Non-VF,4,
391,85085,Territorios resilientes cadena volcánica,-1.0,Guatemala,GTM,https://www.marn.gob.gt/proyecto-promoviendo-territorios-sostenibles-y-resilientes-en-paisajes-de-la-cadena-volcanica-central-en-guatemala/,,Non-VF,1,
392,6249,Green Sharm El Sheikh,6212694.0,Egypt,EGY,PIMS+,GEF,VF,1,
393,4998,Grid-connected Small-Scale Photovoltaic Syste,3536364.0,Egypt,EGY,PIMS+,GEF,VF,1,
394,130275,Promote small-scale PV-UNDP-EGY,1103288.0,Egypt,EGY,Quantum ,Japan,Non-VF,1,
395,130610,Multilateral Support to COP27,1500000.0,Egypt,EGY,Qunatum,EU,Non-VF,1,
396,132255.0,Projet d’Electrification  Rurale en Zones Isolées (PERZI),329490000.0,Mauritania,MRT,,"Gouvernment, UNDP, ",Non-VF,3,
397,131201.0,Paix Verte,157000.0,Mauritania,MRT,,PBF,Non-VF,1,
